"id","FDI_code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"70","EST",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103438096692644,0.103462729476172,0.103477056063556,0.103473725863471,0.10346200828029,0.103492963603747,0.103584954601952,0.103507795756524,0.103533636422834,0.103584182609873,0.103511326608459,0.103711597150654,0.103725515394849,0.104289315789474,0.103917564609178,0.104282331462491,0.10398024748791,0.103948500029031,0.104156194136315,0.103734743399241,0.103925911157928,0.103728676381435,0.103924282418424,0.10320986687722,0.103679416325038,0.103908654128206,0.103761458208798,0.104262158386423
"71","ETH",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103416231314453,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414607599208,0.103415560300628,0.10341948268395,0.103418604367626,0.103420833059536,0.103497094948554,0.1034891357433,0.103434579997439,0.103453078998579,0.103514521087735,0.103487513576018,0.103547593845728,0.103570510177174,0.10349040649121,0.103570555123561,0.10347807255471,0.103445611176681,0.103477917778885,0.103497032455991,0.103594406333707,0.103494254817498,0.103799037219762,0.103945282932878,0.104165996605322,0.104599838973172,0.104563854344283,0.104375963258069,0.104134443049039
"72","EUU",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.104244115704416,0.104588114734023,0.104915774246855,0.105374307417154,0.105707043011648,0.105301218641881,0.104815148364082,0.105534888080229,0.106148749238209,0.106468438711636,0.106518563181967,0.106221596374412,0.105925694985472,0.10617232789332,0.106166112542507,0.106412763745486,0.107558007994621,0.110237996955794,0.113754967127476,0.117280097961293,0.121869741909628,0.121945976217129,0.121625346151699,0.12332953659741,0.12409257179679,0.135035861941252,0.134879521844144,0.136810760347433,0.166397015090927,0.232896103182683,0.284795953191363,0.208198202856537,0.187911326295481,0.187386065682827,0.193201963808556,0.312630941876209,0.364294559650695,0.526125699578585,0.340434355209451,0.240452225490434,0.257745253399941,0.354598859947642,0.271647808836092,0.277800229269498,0.226559175342629,0.324500016895661,0.3137711791985,0.262376245957109,0.0867972187684485,0.176033125646555
"73","FCS",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103627961219843,0.103604037828638,0.103496903259604,0.103534409087491,0.103459040928194,0.103590855525349,0.103462105700651,0.103494523298084,0.103419483246378,0.103477883296307,0.103055182642311,0.103600200880874,0.103585090141805,0.103517716235033,0.103515983924386,0.10376603446656,0.103449607546704,0.10365758986534,0.103731122192433,0.104287686248076,0.10387651089656,0.104425974453867,0.104220661852993,0.104361916529664,0.104414443826383,0.104152291853595,0.104505138801145,0.106227905948512,0.105748019614852,0.105346044171218,0.105917569833064,0.105798923803201,0.105582501256325,0.106869322178342,0.106328183357609,0.107975055004816,0.108470661124899,0.111883165274145,0.112918569155628,0.111208895006911,0.112377416020694,0.113959725706144,0.114616568155429,0.111744823123436,0.107814471683394,0.109464835465914,0.107701797579446,0.109158688704917,0.108779880913764,0.108690112057922
"74","FIN",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103419708700203,0.10342171137586,0.103425144534129,0.103418278217591,0.103424572341084,0.103434090802316,0.103431148032452,0.10342830882724,0.103424228211265,0.103422434630658,0.103422555280861,0.103443067537921,0.103414819474892,0.103438725723969,0.103453520925032,0.103446748136148,0.103530516251433,0.103492776052935,0.103566688320996,0.103554796563359,0.103646918787424,0.103347925880576,0.103527958959488,0.103661610768714,0.103494048033477,0.103829602176479,0.103629980913018,0.104116661569057,0.106995032894962,0.105645481023134,0.107277453847598,0.104337137365422,0.105730388853888,0.105121230542556,0.105353462944389,0.106523800657701,0.104741682279908,0.109702776338148,0.108966738090658,0.100889521628048,0.10691094711885,0.101695690711259,0.104825326919628,0.102001048603043,0.10834958129328,0.108235061231972,0.104880539041272,0.108320863140679,0.100390032692866,0.10792579274759
"75","FJI",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103416389980543,0.103416418590195,0.10341699078324,0.103419050678201,0.10341865014307,0.103418592923766,0.103416656050309,0.103419451213333,0.103418046479408,0.103417468732568,0.103424954018972,0.103424929890229,0.103425095258192,0.103423698677826,0.103421229107325,0.103420759289815,0.103416857097563,0.103419182109943,0.103423600380362,0.103423315445126,0.103405865417615,0.103403061258521,0.103425370926594,0.103413631147384,0.10340560943955,0.103408069406697,0.103393906516621,0.103397337782271,0.103420376459552,0.103372478788884,0.103414728153163,0.103426375291715,0.103423334280793,0.103426091655105,0.103486254085597,0.103464039908155,0.10358163226798,0.103547373646993,0.103608881582744,0.103502783609125,0.103465510389024,0.103476687261826,0.103493897439978,0.103484304360957,0.103522666076137,0.103473315523727,0.103526599984324,0.103525450708817,0.103548698465224,0.103506762958589
"76","FRA",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103592285779332,0.103564947287807,0.103602429102324,0.103736554661337,0.103942877500282,0.103861970975998,0.103694196239284,0.103957043564997,0.104121637477467,0.104155065284729,0.104353748981516,0.104121111982388,0.103868107431366,0.103908267397142,0.104100615339161,0.104157120421086,0.104346052320887,0.104885014066015,0.10584349162647,0.106362475966484,0.107186251051257,0.107749705779943,0.109662764322854,0.109352218787713,0.107934061574046,0.110205432098149,0.109700639940501,0.110008490084304,0.111859678856436,0.116566764127223,0.11525583157965,0.117760026216363,0.118162973122838,0.115530975758893,0.113602037227595,0.127771976311021,0.126003897472129,0.127383038521061,0.122868392056257,0.108685294614243,0.114540692280881,0.116061687797198,0.112839912570585,0.112452143201251,0.10507531440967,0.115666761010024,0.112799573936719,0.11367630099938,0.123898979097783,0.118016557504666
"77","FRO",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799
"78","FSM",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.10342034077325,0.10342034077325,0.10342034077325,0.10342034077325,0.10342034077325,0.10342034077325
"79","GAB",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414358695234,0.103419050678201,0.10341953704229,0.103419107897506,0.103437332245985,0.103462308472392,0.103425630898217,0.103424543731432,0.103430736657553,0.103430308137216,0.103423577359471,0.10343017295002,0.103452248806964,0.103446557179993,0.103416883318357,0.103418876555352,0.1034461009178,0.103440252159922,0.103452481266818,0.103405823829159,0.103435575012989,0.103398941172849,0.103450876080014,0.103382025327746,0.103386062918342,0.103358627962314,0.103332989263729,0.103381740200209,0.103452497007926,0.103440151092544,0.103494111314287,0.103385773232162,0.10341489103741,0.103443073102869,0.103504384914546,0.103507872741814,0.103491177041988,0.103601897419589,0.103612970130843,0.103596423357348,0.103564456119045,0.10373599896814,0.103608339966627,0.103507263517737,0.10377593006863,0.103426491391393,0.103770365809567,0.1037904981844,0.103809106325977,0.103858906023983
"80","GBR",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103840270248198,0.103921300089546,0.103760153031018,0.104193523211025,0.104665871733704,0.104363980511764,0.104274624534174,0.104680978309376,0.104498112591868,0.105265455024713,0.106310669518629,0.105096627904092,0.104963273754965,0.104896190405,0.103315191190576,0.104981358813853,0.105866297935915,0.1071552491649,0.110976353630835,0.11117013238177,0.115248485414604,0.110064639813421,0.109997986359161,0.109046728895223,0.109010989567629,0.111748338389174,0.112687710799157,0.118094696911576,0.13483299609975,0.140576089578057,0.150371677158213,0.119461977490334,0.129094749539557,0.113717249630376,0.128322013884121,0.175697817266353,0.161674233959837,0.163356060314306,0.175926900690999,0.107576436100315,0.122507082013795,0.111142612552133,0.116789797324638,0.118999145010389,0.120262910553804,0.116384310833552,0.19634249284859,0.139279278540594,0.126633840814631,0.104054464033207
"81","GEO",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103416847734979,0.103416847734979,0.103416847734979,0.103483937369488,0.103490460370199,0.103438104706595,0.103452171122287,0.103445992855626,0.103460448461759,0.103510370125199,0.103555528143422,0.10354419138333,0.103749690862006,0.103955880473759,0.103872952096573,0.103603611798092,0.10367802977427,0.103749316941647,0.103691556527969,0.103713976767336,0.103940083669073,0.103911018078841,0.103889022557117,0.103963331139669,0.103774956668765,0.103798249537855
"82","GHA",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.10343395630702,0.103423313516386,0.103417849072807,0.103418678752722,0.103418641560174,0.103434834610469,0.103409334562786,0.103420057016821,0.103417333022361,0.103413757892536,0.103419022068549,0.103419211965688,0.103419222336115,0.103415245594453,0.103415131155844,0.103416161103325,0.103415789177846,0.103415903616455,0.103415989445411,0.103418850410636,0.103418793191331,0.103420280893248,0.103420996134554,0.103450321028103,0.103481219452525,0.103445028242438,0.103448890545491,0.103437961658334,0.103462451520654,0.103484280685315,0.10346202237587,0.103440113104183,0.103431418630866,0.103453682948338,0.103454403625478,0.103456034375656,0.103596519212028,0.103810281358429,0.104191287087413,0.104093334406119,0.104137625008756,0.104343682595876,0.104357109677867,0.104337792440673,0.104376812986424,0.104327870765132,0.104411700719251,0.104345800282335,0.104269711481713,0.104524565253885
"83","GIB",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103413359646177,0.103415717939812,0.103418052487435,0.103430919678531,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166,0.103426605915166
"84","GIN",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414782118087,0.103414973802757,0.103414807866774,0.103414358695234,0.103414035406163,0.103414739203608,0.103414410192608,0.103414719176852,0.103414184176355,0.10341444452419,0.103414667679478,0.103414759230365,0.103414876529939,0.103416962173588,0.103418235303112,0.103419044956271,0.103418086532921,0.10341966864669,0.103425650924974,0.103420192203326,0.10341533714534,0.103414619043069,0.103414778971025,0.103421360621523,0.103419508718734,0.103419654341864,0.103432712481504,0.103417403334425,0.103415038746667,0.103423141858472,0.103437150860789,0.103442567812345,0.103444599097654,0.103450321028103,0.103524963610804,0.103523813502784,0.103440602329236,0.103443554845347,0.103688084404031,0.10358780757292,0.103414613321139,0.103393456882792,0.103429800027895,0.103877591095693,0.103579805453188,0.103515482372051,0.103427261648395
"85","GMB",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414587572452,0.103415045326887,0.103415045326887,0.103414959497931,0.103414902278626,0.103414587572452,0.103414816449669,0.103414398748747,0.103415161128239,0.103418096506703,0.103414639069826,0.103415133982003,0.10341463620886,0.10341444452419,0.103414072598711,0.103414415914538,0.10341398963072,0.103414995322269,0.103414895876922,0.103418482443108,0.103418598645696,0.103417211201539,0.103416368028124,0.103417631988968,0.103417338781514,0.10341677027408,0.103417607353855,0.103417896701023,0.103421339450381,0.103428715018729,0.103427009883455,0.103424709667415,0.103426811618565,0.103419786724545,0.103430444849695,0.10342990812134,0.103438078415065,0.103436901619495,0.103434812417196,0.103425844710653,0.103425184841643,0.103424880505971,0.103426341406849,0.103434110891373,0.103421143214499,0.103414074677807,0.103414235009965,0.103416116939031,0.103423988116327,0.103423790173662
"86","GNB",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414521770251,0.103414521770251,0.10341457040666,0.10341457040666,0.103414624764999,0.103414624764999,0.103414624764999,0.103414558962799,0.103414558962799,0.103415214123836,0.103414970941792,0.103414793561948,0.103414593294382,0.103414753508435,0.103414693428165,0.103415136877775,0.103415156904531,0.103416226905525,0.103415503081323,0.103414681984304,0.10341457040666,0.103414853642217,0.10341784309593,0.103415819829714,0.103414768064057,0.103414759880051,0.103414672146473,0.103415573247551,0.103415704923475,0.10341510701884,0.103417045847691,0.103419676406647,0.103419929028139,0.103416455803922,0.103419963383327,0.103422066192767,0.103421718255734,0.10341645432857,0.103420177813758,0.103422813627853,0.103419873348594,0.103418627741712,0.103419037071441,0.103420439326736,0.103423317199629
"87","GNQ",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414553240869,0.103414553240869,0.103414553240869,0.103414507465425,0.103414687706234,0.103414707732991,0.103415179792253,0.103415257038314,0.103416169686221,0.103415039604957,0.103414702011061,0.103414813662795,0.103417727132365,0.10342638183262,0.103416280783267,0.103420939394643,0.103419421325828,0.103450871526641,0.103522182868252,0.103429851259129,0.103493169165469,0.103458702561588,0.103458760758179,0.103683701753109,0.103507080148466,0.103611902555093,0.103512093406687,0.103634609011615,0.103548883000849,0.103770100005178,0.103187434849127,0.10388267570753,0.104196746855116,0.103979599594593,0.103696437395832,0.103581338559164,0.103462587468736,0.103481312454733,0.103430007835386,0.103501768978819,0.103527875437863,0.103543956733364
"88","GRC",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103428863788921,0.103426575016741,0.103430294271533,0.10343229694719,0.103433727429802,0.103421425279338,0.10350181840214,0.103525278316979,0.103537008274398,0.103589936131047,0.103606815825871,0.103563329154462,0.103539297046578,0.103540155336145,0.103553315776177,0.103542444108324,0.103549310424863,0.103609962887617,0.103674048508641,0.103629703547665,0.103702085967839,0.103739278515754,0.103741853384456,0.103694075265211,0.103695219651301,0.103715818600915,0.103717249083528,0.103696077940868,0.103434929035196,0.103438219457455,0.103412214267536,0.103415131518203,0.103424337898298,0.103817407670552,0.10402907367307,0.103611531914373,0.104962742646186,0.103974485460241,0.105054878346416,0.10420598686743,0.103567027518628,0.103727031120683,0.103890077226126,0.104257190995167,0.104186258340903,0.103777597856501,0.104186603191954,0.104398482633767,0.104566225576324,0.104844937432809
"89","GRD",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414530353147,0.103414959497931,0.103414558962799,0.103414558962799,0.103414558962799,0.103415102546192,0.103415274204105,0.103415360033062,0.103415735137391,0.103415841099066,0.103418770939379,0.103418845112552,0.103417557678201,0.103418242190621,0.103418928822275,0.103421019446122,0.10342035188757,0.103420083804532,0.103420274535547,0.103419412007513,0.103424143196301,0.103428487624975,0.103426446803115,0.103425261091972,0.103431366603684,0.103430148044421,0.103440069236049,0.103433159337474,0.10343463067361,0.103440246753643,0.103459348745695,0.103453134096001,0.103443899981596,0.103431845161045,0.103426760459845,0.103423568103085,0.10343592705812,0.10344431186782,0.103458424963971,0.103447040476932,0.103454272639463,0.103458545736594,0.103452050322638
"90","GRL",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799
"91","GTM",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103422970200559,0.103422741323341,0.103419107897506,0.10342451512178,0.103428119937962,0.103437446684593,0.10341813516933,0.103442453373736,0.103450950440452,0.103448032255923,0.103446229847832,0.1034509218308,0.103436617004678,0.103427433306309,0.103425430630652,0.103432239727885,0.103434242403542,0.103457530660468,0.103508942205548,0.103436359517808,0.103428205766919,0.103440507917383,0.10344148064556,0.103455327717245,0.103433212456062,0.103436073421286,0.103436559785374,0.10359520030706,0.103799730710943,0.103679083807436,0.103188943245213,0.103146631168716,0.1031235997225,0.103420134588521,0.103506510385107,0.10356905108491,0.103596316083497,0.103660373094869,0.103623806145636,0.10355755608426,0.103729968986412,0.1036653971186,0.103815042565353,0.103850038924785,0.103817255633532,0.103758834666433,0.103656535556331,0.103700181843851,0.103682235944535,0.103691145596768
"92","GUM",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799
"93","GUY",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103417133831501,0.103413860887285,0.103415274204105,0.103416904954283,0.10341494805407,0.103414787840017,0.103415992306377,0.103414054086583,0.103415709070819,0.103414727254871,0.103414727254871,0.103414050346759,0.103415827324049,0.103415913153006,0.103415843255673,0.10341507707624,0.103411984094097,0.103415803482672,0.103415159765496,0.103413969603963,0.103416819125326,0.103418089393886,0.103456503573952,0.103434454114969,0.103445082600777,0.103435850265998,0.103431438657623,0.103429435981966,0.103427147209786,0.103427719402831,0.103433756039454,0.103430580368055,0.103427032771177,0.103422026082035,0.103423141858472,0.103436531175722,0.103443855246696,0.103458160072817,0.103465484143791,0.103461478792477,0.10347120607424,0.103485167584534,0.103494068047347,0.103471938020722,0.103482578424896,0.103453954453938,0.103461093716959,0.103508210843051,0.103752268898888,0.103899544033359
"94","HIC",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.106070726304295,0.106531557864335,0.106971505952546,0.107876487389736,0.108834519971922,0.109032363571785,0.107899483678129,0.109768609046845,0.111225662164838,0.1133021241918,0.116545351157146,0.119821910331164,0.119031174730449,0.115961989511589,0.117906869929297,0.112986280521334,0.124098449582871,0.140135887967075,0.145669514559014,0.154798789522369,0.165982725994317,0.145054161429634,0.144629343846644,0.152822965264205,0.160102051304081,0.181145854863489,0.190659532995301,0.213446625096547,0.289021661766521,0.403135448301767,0.51085536114267,0.313814822489217,0.2758595916427,0.269040645290983,0.332482432093826,0.466790256359144,0.625626043718349,0.847100967034616,0.636470991050264,0.396378147724548,0.476579812022605,0.571260640871188,0.505816792828048,0.522948618145271,0.478332830552503,0.695381236198814,0.733136065741146,0.582444590790608,0.246385891300033,0.415094766985449
"95","HKG",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103428812886074,0.103431576954846,0.103446156062681,0.103492169678119,0.103458458878587,0.103522520237182,0.103487617094259,0.103492874244668,0.103551136478585,0.103599968360221,0.103617745116244,0.104004714744303,0.103768419382766,0.103741889742299,0.103782976811631,0.103338108072416,0.103954798914129,0.105202613372338,0.104839019094501,0.103998509138923,0.104351545758,0.103706623476615,0.104526749779937,0.105397100838765,0.10565410503712,0.10519218036766,0.106407178283882,0.106666946551009,0.107402561765848,0.110668653751315,0.123583144824153,0.112367011133898,0.105345096875319,0.108726615249831,0.109764253445605,0.115133967222698,0.116260806068048,0.121187164300901,0.122593093011902,0.118942650009034,0.127077357141272,0.130918471396023,0.124839508118719,0.125403209108282,0.140563464547984,0.155211599402726,0.141539547607505,0.139381676607384,0.131176294204707,0.120093803431757
"96","HND",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103416962173588,0.103416676077065,0.103415417252367,0.103416447199847,0.103414229951799,0.103416561638456,0.103416060969542,0.103417105221849,0.103418321132069,0.103422626884732,0.103416218322629,0.103413529015319,0.103418507094809,0.10342056698977,0.103420409636683,0.103422426617166,0.103423141858472,0.103425616593391,0.103428377424833,0.103429149885443,0.103427004161525,0.103429464591618,0.103428177157267,0.103422197739948,0.10342451512178,0.103428863788921,0.103440565136688,0.103449319690274,0.10344288251852,0.103482449667571,0.103514686451525,0.103503199304224,0.103496758756531,0.103526184176648,0.103583962462251,0.103586520016172,0.103619859512251,0.103691193230216,0.103758103119641,0.103556032963743,0.103588327243814,0.103712834906225,0.103723928520555,0.103720404517362,0.103902293656408,0.10379125648255,0.103742720385662,0.103686338054127,0.10382727825165,0.103687808406138
"97","HPC",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103502331659301,0.103455530845776,0.103488673693136,0.103523370053173,0.103522658219356,0.103561365079291,0.103569342860525,0.103535099047866,0.103613458255468,0.103613146809993,0.103640567145538,0.103630382168211,0.103552969849032,0.103468369567802,0.10347263730587,0.103579925726248,0.103410035255556,0.103572795998491,0.103591689847952,0.103677734370039,0.103617374612857,0.103516280407057,0.103582977218014,0.103763427129548,0.103754096571305,0.103896198462135,0.103957329047683,0.104368143163645,0.104574368138267,0.104734040290188,0.104574253196309,0.104755027522122,0.105100224891057,0.105370200646302,0.105537930100117,0.105752980203841,0.106370612859863,0.107669090230908,0.10897187058571,0.107888817046174,0.110219889017026,0.11157091798033,0.112732970907801,0.113481755008338,0.11182551538139,0.111943455216644,0.110448686622712,0.111855085898654,0.111818242715696,0.110974919103959
